,CH1,CH2
Second,Volt,Volt
3.85680e-02,4.00e-04,-2.40e-01, 
3.85760e-02,4.00e-04,-3.60e-01, 
3.85840e-02,4.00e-04,-3.20e-01, 
3.85920e-02,4.00e-04,-3.20e-01, 
3.86000e-02,4.00e-04,-2.80e-01, 
3.86080e-02,4.00e-04,-2.40e-01, 
3.86160e-02,4.00e-04,-2.40e-01, 
3.86240e-02,4.00e-04,-3.20e-01, 
3.86320e-02,4.00e-04,-2.40e-01, 
3.86400e-02,4.00e-04,-2.40e-01, 
3.86480e-02,4.00e-04,-2.40e-01, 
3.86560e-02,4.00e-04,-2.80e-01, 
3.86640e-02,4.00e-04,-4.40e-01, 
3.86720e-02,4.00e-04,-3.20e-01, 
3.86800e-02,4.00e-04,-2.40e-01, 
3.86880e-02,4.00e-04,-2.00e-01, 
3.86960e-02,4.00e-04,-2.40e-01, 
3.87040e-02,4.00e-04,-2.40e-01, 
3.87120e-02,4.00e-04,-2.80e-01, 
3.87200e-02,4.00e-04,-2.40e-01, 
3.87280e-02,4.00e-04,-2.40e-01, 
3.87360e-02,4.00e-04,-2.80e-01, 
3.87440e-02,4.00e-04,-2.80e-01, 
3.87520e-02,4.00e-04,-4.00e-01, 
3.87600e-02,4.00e-04,-2.80e-01, 
3.87680e-02,4.00e-04,-2.40e-01, 
3.87760e-02,4.00e-04,-2.40e-01, 
3.87840e-02,4.00e-04,-2.40e-01, 
3.87920e-02,4.00e-04,-3.20e-01, 
3.88000e-02,4.00e-04,-2.40e-01, 
3.88080e-02,4.00e-04,-2.80e-01, 
3.88160e-02,4.00e-04,-3.20e-01, 
3.88240e-02,8.00e-04,-2.40e-01, 
3.88320e-02,4.00e-04,-2.40e-01, 
3.88400e-02,4.00e-04,-2.80e-01, 
3.88480e-02,4.00e-04,-2.40e-01, 
3.88560e-02,4.00e-04,-2.40e-01, 
3.88640e-02,4.00e-04,-2.40e-01, 
3.88720e-02,4.00e-04,-2.80e-01, 
3.88800e-02,4.00e-04,-3.20e-01, 
3.88880e-02,4.00e-04,-3.20e-01, 
3.88960e-02,4.00e-04,-3.20e-01, 
3.89040e-02,4.00e-04,-2.80e-01, 
3.89120e-02,4.00e-04,-2.80e-01, 
3.89200e-02,4.00e-04,-2.40e-01, 
3.89280e-02,4.00e-04,-3.20e-01, 
