# header lines commented out 3/9 JL
#Spectrum Name:,
#Description:,
#Student ID:,
#Detector Used:,
#Comments:,
#Acquisition Mode:,Mossbauer
#Mossbauer Dwell Time:,0.1 mSeconds
#Elapsed Passes:,5000 
#High Voltage:,1800
#Conversion Gain:,2048
#Coarse Gain:,32
#Fine Gain:,1.78
#ULD:,  40%
#LLD:,  22%
#
#Channel Data:
#Chan,Dwell(mSec.),Counts
1330,    133.10,85
1331,    133.20,97
1332,    133.30,106
1333,    133.40,106
1334,    133.50,97
1335,    133.60,100
1336,    133.70,93
1337,    133.80,100
1338,    133.90,100
1339,    134.00,103
1340,    134.10,77
1341,    134.20,90
1342,    134.30,93
1343,    134.40,89
1344,    134.50,106
1345,    134.60,87
1346,    134.70,79
1347,    134.80,83
1348,    134.90,79
1349,    135.00,81
1350,    135.10,77
1351,    135.20,90
1352,    135.30,62
1353,    135.40,81
1354,    135.50,80
1355,    135.60,71
1356,    135.70,62
1357,    135.80,64
1358,    135.90,62
1359,    136.00,79
1360,    136.10,81
1361,    136.20,81
1362,    136.30,68
1363,    136.40,75
1364,    136.50,62
1365,    136.60,70
1366,    136.70,82
1367,    136.80,56
1368,    136.90,77
1369,    137.00,80
1370,    137.10,68
1371,    137.20,70
1372,    137.30,72
1373,    137.40,55
1374,    137.50,69
1375,    137.60,79
1376,    137.70,71
1377,    137.80,88
1378,    137.90,75
1379,    138.00,86
1380,    138.10,77
1381,    138.20,81
1382,    138.30,61
1383,    138.40,76
1384,    138.50,81
1385,    138.60,80
1386,    138.70,82
1387,    138.80,69
1388,    138.90,83
1389,    139.00,82
1390,    139.10,76
1391,    139.20,71
1392,    139.30,82
