,CH1,CH2
Second,Volt,Volt
4.95940e-01,0.00e+00,-2.00e-01, 
4.95942e-01,-2.00e-04,-2.00e-01, 
4.95944e-01,-2.00e-04,-2.00e-01, 
4.95946e-01,-2.00e-04,-2.00e-01, 
4.95948e-01,-4.00e-04,-2.00e-01, 
4.95950e-01,-2.00e-04,-2.00e-01, 
4.95952e-01,-4.00e-04,0.00e+00, 
4.95954e-01,-4.00e-04,-2.00e-01, 
4.95956e-01,-6.00e-04,-2.00e-01, 
4.95958e-01,-4.00e-04,-2.00e-01, 
4.95960e-01,-4.00e-04,-2.00e-01, 
4.95962e-01,-2.00e-04,-2.00e-01, 
4.95964e-01,-2.00e-04,-2.00e-01, 
4.95966e-01,-2.00e-04,-2.00e-01, 
4.95968e-01,-2.00e-04,-2.00e-01, 
4.95970e-01,0.00e+00,-2.00e-01, 
4.95972e-01,2.00e-04,-2.00e-01, 
4.95974e-01,2.00e-04,-2.00e-01, 
4.95976e-01,2.00e-04,-2.00e-01, 
4.95978e-01,-2.00e-04,-2.00e-01, 
4.95980e-01,-2.00e-04,-2.00e-01, 
4.95982e-01,-2.00e-04,-2.00e-01, 
4.95984e-01,-2.00e-04,-2.00e-01, 
4.95986e-01,0.00e+00,-2.00e-01, 
4.95988e-01,0.00e+00,-2.00e-01, 
4.95990e-01,2.00e-04,-2.00e-01, 
4.95992e-01,4.00e-04,-2.00e-01, 
4.95994e-01,2.00e-04,-2.00e-01, 
4.95996e-01,2.00e-04,-2.00e-01, 
4.95998e-01,0.00e+00,-2.00e-01, 
4.96000e-01,0.00e+00,-2.00e-01, 
4.96002e-01,0.00e+00,-2.00e-01, 
4.96004e-01,0.00e+00,-2.00e-01, 
4.96006e-01,4.00e-04,-2.00e-01, 
4.96008e-01,2.00e-04,-2.00e-01, 
4.96010e-01,-2.00e-04,-2.00e-01, 
4.96012e-01,0.00e+00,-2.00e-01, 
4.96014e-01,2.00e-04,-2.00e-01, 
4.96016e-01,2.00e-04,-2.00e-01, 
4.96018e-01,0.00e+00,-2.00e-01, 
4.96020e-01,4.00e-04,-2.00e-01, 
4.96022e-01,0.00e+00,-2.00e-01, 
4.96024e-01,0.00e+00,-2.00e-01, 
4.96026e-01,0.00e+00,-2.00e-01, 
4.96028e-01,0.00e+00,-2.00e-01, 
4.96030e-01,-2.00e-04,-2.00e-01, 
4.96032e-01,0.00e+00,-2.00e-01, 
4.96034e-01,-2.00e-04,-2.00e-01, 
4.96036e-01,-2.00e-04,-2.00e-01, 
4.96038e-01,-2.00e-04,-2.00e-01, 
4.96040e-01,0.00e+00,-2.00e-01, 
4.96042e-01,-2.00e-04,-2.00e-01, 
4.96044e-01,2.00e-04,-2.00e-01, 
4.96046e-01,-2.00e-04,-2.00e-01, 
4.96048e-01,-2.00e-04,-2.00e-01, 
4.96050e-01,-2.00e-04,-2.00e-01, 
4.96052e-01,-2.00e-04,-2.00e-01, 
4.96054e-01,-2.00e-04,-2.00e-01, 
4.96056e-01,-2.00e-04,-2.00e-01, 
4.96058e-01,0.00e+00,-2.00e-01, 
4.96060e-01,-2.00e-04,-2.00e-01, 
4.96062e-01,0.00e+00,-2.00e-01, 
4.96064e-01,0.00e+00,-2.00e-01, 
4.96066e-01,0.00e+00,-2.00e-01, 
4.96068e-01,2.00e-04,-2.00e-01, 
4.96070e-01,2.00e-04,-2.00e-01, 
4.96072e-01,-2.00e-04,-2.00e-01, 
4.96074e-01,-2.00e-04,-2.00e-01, 
4.96076e-01,-2.00e-04,-2.00e-01, 
4.96078e-01,4.00e-04,-2.00e-01, 
4.96080e-01,0.00e+00,-2.00e-01, 
4.96082e-01,-2.00e-04,-2.00e-01, 
4.96084e-01,-4.00e-04,-2.00e-01, 
4.96086e-01,-4.00e-04,-2.00e-01, 
4.96088e-01,-2.00e-04,-2.00e-01, 
4.96090e-01,-2.00e-04,-2.00e-01, 
