,CH1,CH2
Second,Volt,Volt
-1.72128e+00,8.00e-04,3.20e-02, 
-1.72055e+00,4.00e-04,2.40e-02, 
-1.71982e+00,5.60e-04,2.40e-02, 
-1.71909e+00,6.40e-04,2.40e-02, 
-1.71835e+00,5.60e-04,2.40e-02, 
-1.71762e+00,4.80e-04,2.40e-02, 
-1.71689e+00,5.60e-04,2.40e-02, 
-1.71616e+00,4.80e-04,2.40e-02, 
-1.71542e+00,4.80e-04,2.40e-02, 
-1.71469e+00,2.40e-04,2.40e-02, 
-1.71396e+00,5.60e-04,2.40e-02, 
-1.71323e+00,6.40e-04,2.40e-02, 
-1.71249e+00,9.60e-04,2.40e-02, 
-1.71176e+00,5.60e-04,2.40e-02, 
-1.71103e+00,7.20e-04,1.60e-02, 
-1.71030e+00,7.20e-04,2.40e-02, 
-1.70956e+00,5.60e-04,1.60e-02, 
-1.70883e+00,7.20e-04,1.60e-02, 
-1.70810e+00,4.00e-04,2.40e-02, 
-1.70737e+00,7.20e-04,2.40e-02, 
-1.70663e+00,8.00e-04,1.60e-02, 
-1.70590e+00,5.60e-04,1.60e-02, 
-1.70517e+00,7.20e-04,1.60e-02, 
-1.70444e+00,6.40e-04,1.60e-02, 
-1.70371e+00,4.80e-04,1.60e-02, 
-1.70297e+00,2.40e-04,8.00e-03, 
-1.70224e+00,4.80e-04,1.60e-02, 
-1.70151e+00,6.40e-04,1.60e-02, 
-1.70078e+00,4.80e-04,8.00e-03, 
-1.70004e+00,5.60e-04,8.00e-03, 
-1.69931e+00,5.60e-04,8.00e-03, 
-1.69858e+00,7.20e-04,1.60e-02, 
-1.69785e+00,8.00e-04,1.60e-02, 
-1.69711e+00,8.80e-04,8.00e-03, 
-1.69638e+00,5.60e-04,8.00e-03, 
-1.69565e+00,5.60e-04,0.00e+00, 
-1.69492e+00,4.00e-04,0.00e+00, 
-1.69418e+00,8.80e-04,8.00e-03, 
-1.69345e+00,5.60e-04,8.00e-03, 
-1.69272e+00,3.20e-04,0.00e+00, 
-1.69199e+00,4.80e-04,0.00e+00, 
-1.69125e+00,8.80e-04,0.00e+00, 
-1.69052e+00,4.80e-04,0.00e+00, 
-1.68979e+00,5.60e-04,-8.00e-03, 
-1.68906e+00,4.80e-04,-8.00e-03, 
-1.68832e+00,5.60e-04,0.00e+00, 
-1.68759e+00,8.00e-04,0.00e+00, 
-1.68686e+00,8.00e-04,0.00e+00, 
-1.68613e+00,4.80e-04,-8.00e-03, 
-1.68539e+00,7.20e-04,-8.00e-03, 
-1.68466e+00,6.40e-04,-8.00e-03, 
-1.68393e+00,6.40e-04,-8.00e-03, 
-1.68320e+00,4.00e-04,-8.00e-03, 
-1.68246e+00,5.60e-04,-8.00e-03, 
-1.68173e+00,6.40e-04,-8.00e-03, 
-1.68100e+00,6.40e-04,-8.00e-03, 
-1.68027e+00,5.60e-04,-8.00e-03, 
-1.67954e+00,5.60e-04,-8.00e-03, 
-1.67880e+00,8.00e-04,-8.00e-03, 
-1.67807e+00,8.00e-04,-8.00e-03, 
